"ts","ts_end","ts_unix","ts_end_unix","ts_delta","srcip_str","srcport","srcip","conn_dir","dstip","ratio","bpf","ppf","dpf"
"2016-10-10 18:30:56","2016-10-10 18:31:55",1476124256000,1476124315000,59000,"121.18.238.114",34070,2031283826,1,182222626,125,2379,19,1619
"2016-10-10 18:30:56","2016-10-10 18:31:55",1476124256000,1476124315000,59000,"121.18.238.114",57495,2031283826,1,182222626,133,2267,17,1587
"2016-10-10 18:30:56","2016-10-10 18:31:55",1476124256000,1476124315000,59000,"121.18.238.114",43136,2031283826,1,182222626,132,2255,17,1575
"2016-10-10 19:45:57","2016-10-10 19:46:57",1476128757000,1476128817000,60000,"121.18.238.114",46097,2031283826,1,182222626,133,2267,17,1587
"2016-10-10 19:45:57","2016-10-10 19:47:57",1476128757000,1476128877000,120000,"121.18.238.114",56311,2031283826,1,182222626,124,2371,19,1611
"2016-10-10 19:45:57","2016-10-10 19:46:57",1476128757000,1476128817000,60000,"121.18.238.114",46548,2031283826,1,182222626,120,2411,20,1611
"2016-10-10 19:45:57","2016-10-10 19:46:57",1476128757000,1476128817000,60000,"121.18.238.114",53830,2031283826,1,182222626,125,2515,20,1715
"2016-10-10 19:46:57","2016-10-10 19:48:57",1476128817000,1476128937000,120000,"121.18.238.114",49056,2031283826,1,182222626,128,2319,18,1599
"2016-10-10 19:46:57","2016-10-10 19:47:57",1476128817000,1476128877000,60000,"121.18.238.114",51519,2031283826,1,182222626,124,2371,19,1611
"2016-10-10 19:46:57","2016-10-10 19:47:57",1476128817000,1476128877000,60000,"121.18.238.114",41228,2031283826,1,182222626,132,2391,18,1671
"2016-10-10 19:46:57","2016-10-10 19:47:57",1476128817000,1476128877000,60000,"121.18.238.114",46179,2031283826,1,182222626,143,2299,16,1659
"2016-10-10 19:46:57","2016-10-10 19:47:57",1476128817000,1476128877000,60000,"121.18.238.114",60072,2031283826,1,182222626,124,2371,19,1611
"2016-10-10 19:46:57","2016-10-10 19:47:57",1476128817000,1476128877000,60000,"121.18.238.114",60507,2031283826,1,182222626,124,2371,19,1611
"2016-10-10 19:46:57","2016-10-10 19:47:57",1476128817000,1476128877000,60000,"121.18.238.114",37658,2031283826,1,182222626,144,2163,15,1563
"2016-10-10 19:47:57","2016-10-10 19:49:57",1476128877000,1476128997000,120000,"121.18.238.114",35977,2031283826,1,182222626,129,2455,19,1695
"2016-10-10 19:47:57","2016-10-10 19:48:57",1476128877000,1476128937000,60000,"121.18.238.114",58949,2031283826,1,182222626,124,2371,19,1611
"2016-10-10 19:47:57","2016-10-10 19:48:57",1476128877000,1476128937000,60000,"121.18.238.114",46689,2031283826,1,182222626,132,2255,17,1575
"2016-10-10 19:47:57","2016-10-10 19:48:57",1476128877000,1476128937000,60000,"121.18.238.114",56216,2031283826,1,182222626,133,2403,18,1683
"2016-10-10 19:47:57","2016-10-10 19:48:57",1476128877000,1476128937000,60000,"121.18.238.114",53950,2031283826,1,182222626,121,2423,20,1623
"2016-10-10 19:47:57","2016-10-10 19:48:57",1476128877000,1476128937000,60000,"121.18.238.114",38370,2031283826,1,182222626,132,2391,18,1671
"2016-10-10 19:48:57","2016-10-10 19:49:57",1476128937000,1476128997000,60000,"121.18.238.114",36506,2031283826,1,182222626,126,2539,20,1739
"2016-10-10 19:48:57","2016-10-10 19:49:57",1476128937000,1476128997000,60000,"121.18.238.114",53861,2031283826,1,182222626,133,2267,17,1587
"2016-10-10 19:48:57","2016-10-10 19:49:57",1476128937000,1476128997000,60000,"121.18.238.114",46077,2031283826,1,182222626,138,2215,16,1575
"2016-10-10 19:48:57","2016-10-10 19:49:57",1476128937000,1476128997000,60000,"121.18.238.114",37222,2031283826,1,182222626,121,2423,20,1623
"2016-10-10 19:48:57","2016-10-10 19:49:57",1476128937000,1476128997000,60000,"121.18.238.114",52952,2031283826,1,182222626,133,2267,17,1587
"2016-10-10 19:48:57","2016-10-10 19:49:57",1476128937000,1476128997000,60000,"121.18.238.114",41374,2031283826,1,182222626,133,2267,17,1587
