"ts","ts_end","ts_delta","srcip","srcport","dstip","conn_dir","bytes_vol","pkt_vol"
1475796843000,1475796903000,60000,854153670,19908,-1062729170,1,3637,23
1475796843000,1475796903000,60000,854153670,11484,-1062729170,0,3087,17
1475796843000,1475796903000,60000,854153670,57635,-1062729170,1,3637,22
1475796843000,1475796903000,60000,854153670,19826,-1062729170,1,3637,22
1475796843000,1475796903000,60000,854153670,23991,-1062729170,0,3087,17
1475796843000,1475796903000,60000,854153670,34971,-1062729170,0,3191,18
1475796843000,1475796903000,60000,854153670,54057,-1062729170,0,3087,17
1475796843000,1475796903000,60000,854153670,5594,-1062729170,0,3191,18
1475796843000,1475796903000,60000,854153670,12496,-1062729170,0,3191,18
1475796843000,1475796903000,60000,854153670,44881,-1062729170,1,3637,22
1475796843000,1475796903000,60000,854153670,50538,-1062729170,0,3087,17
1475796843000,1475796903000,60000,854153670,54403,-1062729170,1,3701,23
1475796843000,1475796903000,60000,854153670,54057,-1062729170,1,3637,22
1475796843000,1475796903000,60000,854153670,54403,-1062729170,0,3191,18
1475796843000,1475796903000,60000,854153670,5594,-1062729170,1,3701,23
1475796843000,1475796903000,60000,854153670,64399,-1062729170,0,3191,18
1475796843000,1475796903000,60000,854153670,33215,-1062729170,1,3637,22
1475796843000,1475796903000,60000,854153670,23991,-1062729170,1,3637,22
1475796843000,1475796903000,60000,854153670,48978,-1062729170,0,2515,10
1475796843000,1475796903000,60000,854153670,48978,-1062729170,1,2681,11
1475796843000,1475796903000,60000,854153670,57635,-1062729170,0,3087,17
1475796903000,1475796963000,60000,854153670,50647,-1062729170,0,3087,17
1475796903000,1475796963000,60000,854153670,34405,-1062729170,1,3637,22
1475796903000,1475796963000,60000,854153670,48978,-1062729170,0,572,7
1475796903000,1475796963000,60000,854153670,35946,-1062729170,1,3637,22
1475796903000,1475796963000,60000,854153670,35946,-1062729170,0,3087,17
1475796903000,1475796963000,60000,854153670,46963,-1062729170,0,3191,18
1475796903000,1475796963000,60000,854153670,46963,-1062729170,1,3701,23
1475796903000,1475796963000,60000,854153670,34405,-1062729170,0,3087,17
1475796903000,1475796963000,60000,854153670,45099,-1062729170,0,8555,51
1475796903000,1475796963000,60000,854153670,50647,-1062729170,1,3637,22
1475796903000,1475796963000,60000,854153670,48978,-1062729170,1,956,11
1475796903000,1475796963000,60000,854153670,61139,-1062729170,1,3765,24
1475796903000,1475796963000,60000,854153670,61139,-1062729170,0,3295,19
1475796903000,1475796963000,60000,854153670,45099,-1062729170,1,6865,68
